"ano";"musica";"artista";"video";"path"
1968;"honey";"bobby-goldsboro";"hw1gpxb0lh8";"cifras\bobby-goldsboro\bobby-goldsboro_honey.html"
1968;"little-green-apples";"o.c.-smith";"b6ujob4ovfu";"cifras\o.c.-smith\o.c.-smith_little-green-apples.html"
1968;"as-cancoes-que-voce-fez-pra-mim";"roberto-carlos";"lbxrwo_rtyy";"cifras\roberto-carlos\roberto-carlos_as-cancoes-que-voce-fez-pra-mim.html"
1968;"hurdy-gurdy-man";"donovan";"dhv8wzldlck";"cifras\donovan\donovan_hurdy-gurdy-man.html"
1968;"mony-mony";"tommy-james-&-the-shondells";"pkmgs3lfwkq";"cifras\tommy-james-&-the-shondells\tommy-james-&-the-shondells_mony-mony.html"
1968;"angel-of-the-morning";"merrilee-rush-&-the-turnabouts";"b1wytk9bnju";"cifras\merrilee-rush-&-the-turnabouts\merrilee-rush-&-the-turnabouts_angel-of-the-morning.html"
1968;"andanca";"beth-carvalho-&-golden-boys";"5pzfb5qonkk";"cifras\beth-carvalho-&-golden-boys\beth-carvalho-&-golden-boys_andanca.html"
1968;"judy-in-disguise-(with-glasses)";"john-fred-&-his-playboy-band";"biu95fyvmli";"cifras\john-fred-&-his-playboy-band\john-fred-&-his-playboy-band_judy-in-disguise-(with-glasses).html"
1968;"free-again";"barbra-streisand";"ppk5whb8upo";"cifras\barbra-streisand\barbra-streisand_free-again.html"
1968;"aranjuez-mon-amour";"lafayette";"nehwbt9itzo";"cifras\lafayette\lafayette_aranjuez-mon-amour.html"
1968;"i-say-a-little-prayer";"aretha-franklin";"ktbbyglq37e";"cifras\aretha-franklin\aretha-franklin_i-say-a-little-prayer.html"
1968;"ciume-de-voce";"roberto-carlos";"d0z3gmmtybc";"cifras\roberto-carlos\roberto-carlos_ciume-de-voce.html"
1968;"stormy";"classics-iv";"18sua_qtds0";"cifras\classics-iv\classics-iv_stormy.html"
1968;"never-my-love";"the-association";"munerg-ykyu";"cifras\the-association\the-association_never-my-love.html"
1968;"the-ballad-of-bonnie-&-clyde";"georgie-fame";"snkyz1ojka4";"cifras\georgie-fame\georgie-fame_the-ballad-of-bonnie-&-clyde.html"
1968;"le-bruit-des-vagues";"romuald";"mepx5i6btxm";"cifras\romuald\romuald_le-bruit-des-vagues.html"
1968;"the-good,-the-bad-&-the-ugly";"hugo-montenegro";"qd_7bnxblo4";"cifras\hugo-montenegro\hugo-montenegro_the-good,-the-bad-&-the-ugly.html"
1968;"alvorada-no-morro";"clara-nunes";"_fcwzkk9wcs";"cifras\clara-nunes\clara-nunes_alvorada-no-morro.html"
1968;"(sittin-on)-the-dock-of-the-bay";"otis-redding";"ucmuhysr-e4";"cifras\otis-redding\otis-redding_(sittin-on)-the-dock-of-the-bay.html"
1968;"helena,-helena,-helena";"taiguara";"at80tf3_qpu";"cifras\taiguara\taiguara_helena,-helena,-helena.html"
1968;"simon-says";"1910-fruitgum-co.";"gvzhgysv8kw";"cifras\1910-fruitgum-co.\1910-fruitgum-co._simon-says.html"
1968;"a-pobreza";"leno";"2_u7kgfsjjs";"cifras\leno\leno_a-pobreza.html"
1968;"soy-loco-por-ti-america";"caetano-veloso";"vkwnjg1uatc";"cifras\caetano-veloso\caetano-veloso_soy-loco-por-ti-america.html"
1968;"o-milionario";"os-incriveis";"tbppy779y24";"cifras\os-incriveis\os-incriveis_o-milionario.html"
1968;"modinha";"taiguara";"h12kh9ea0ag";"cifras\taiguara\taiguara_modinha.html"
1968;"parabens,-querida";"robert-livi";"t9qyezfdram";"cifras\robert-livi\robert-livi_parabens,-querida.html"
1968;"lonely";"the-lovin-spoonful";"u_8zi4gafyi";"cifras\the-lovin-spoonful\the-lovin-spoonful_lonely.html"
1968;"cry-like-a-baby";"the-box-tops";"_wod8yzkvui";"cifras\the-box-tops\the-box-tops_cry-like-a-baby.html"
1968;"quero-lhe-dizer-cantando";"agnaldo-rayol";"uqqypdg_ymk";"cifras\agnaldo-rayol\agnaldo-rayol_quero-lhe-dizer-cantando.html"
1968;"sabia";"cynara-&-cybele";"zhxcu55prhi";"cifras\cynara-&-cybele\cynara-&-cybele_sabia.html"
1968;"superbacana";"caetano-veloso";"fqvjaj8wtke";"cifras\caetano-veloso\caetano-veloso_superbacana.html"
1968;"sao-sao-paulo";"tom-ze";"seqavawxm6m";"cifras\tom-ze\tom-ze_sao-sao-paulo.html"
1968;"carolina";"chico-buarque";"3hw3gxw1l7s";"cifras\chico-buarque\chico-buarque_carolina.html"
1968;"gimme-little-sign";"brenton-wood";"icikmpbtbei";"cifras\brenton-wood\brenton-wood_gimme-little-sign.html"
1968;"voce-passa-e-eu-acho-graca";"clara-nunes";"sld43nx3vke";"cifras\clara-nunes\clara-nunes_voce-passa-e-eu-acho-graca.html"
1968;"2001";"os-mutantes";"d9s3v5vetp4";"cifras\os-mutantes\os-mutantes_2001.html"
1968;"eu-sou-terrivel";"roberto-carlos";"zjtaw9xs6bm";"cifras\roberto-carlos\roberto-carlos_eu-sou-terrivel.html"
1968;"neon-rainbow";"the-box-tops";"ga9fd8f0tho";"cifras\the-box-tops\the-box-tops_neon-rainbow.html"
1968;"massachusetts";"bee-gees";"mc5oqjfst5g";"cifras\bee-gees\bee-gees_massachusetts.html"
1968;"cabide-de-molambo";"joao-da-baiana";"ayxye-vbpwk";"cifras\joao-da-baiana\joao-da-baiana_cabide-de-molambo.html"
1968;"nem-vem-que-nao-tem";"wilson-simonal";"z_qknppa5ja";"cifras\wilson-simonal\wilson-simonal_nem-vem-que-nao-tem.html"
1968;"eu-daria-a-minha-vida";"martinha";"66muqg6vgym";"cifras\martinha\martinha_eu-daria-a-minha-vida.html"
1968;"those-were-the-days";"mary-hopkin";"y3kehwtnwve";"cifras\mary-hopkin\mary-hopkin_those-were-the-days.html"
1968;"jumpin-jack-flash";"the-rolling-stones";"eqsgw0hmd_i";"cifras\the-rolling-stones\the-rolling-stones_jumpin-jack-flash.html"
1968;"daydream-believer";"the-monkees";"nu615faodcg";"cifras\the-monkees\the-monkees_daydream-believer.html"
1968;"silence-is-golden";"the-tremeloes";"n03g8nsabro";"cifras\the-tremeloes\the-tremeloes_silence-is-golden.html"
1968;"alvorada-no-morro";"odete-amaral";"kt2p8qwjcr8";"cifras\odete-amaral\odete-amaral_alvorada-no-morro.html"
1968;"kid-games-and-nursery-rhymes";"shirley-and-alfred";"ufsxe_xebtg";"cifras\shirley-and-alfred\shirley-and-alfred_kid-games-and-nursery-rhymes.html"
1968;"the-last-waltz";"engelbert-humperdinck";"orcic9-p7ye";"cifras\engelbert-humperdinck\engelbert-humperdinck_the-last-waltz.html"
1968;"era-um-garoto-que-como-eu-amava-os-beatles-e-os-rolling-stones";"os-incriveis";"uxue9db7sza";"cifras\os-incriveis\os-incriveis_era-um-garoto-que-como-eu-amava-os-beatles-e-os-rolling-stones.html"
1968;"dom-quixote";"os-mutantes";"3gzh5e97eiw";"cifras\os-mutantes\os-mutantes_dom-quixote.html"
1968;"revolution";"the-beatles";"krkwgtbrw78";"cifras\the-beatles\the-beatles_revolution.html"
1968;"meu-primeiro-amor";"jose-ricardo";"-ajq69r2d4u";"cifras\jose-ricardo\jose-ricardo_meu-primeiro-amor.html"
1968;"me-deixa-em-paz";"waldik-soriano";"ceo36am8gmi";"cifras\waldik-soriano\waldik-soriano_me-deixa-em-paz.html"
1968;"samba-do-criolo-doido";"cynara-&-cybele";"3sfymxpnvte";"cifras\cynara-&-cybele\cynara-&-cybele_samba-do-criolo-doido.html"
1968;"para,-pedro";"jose-mendes";"hrldydq_unc";"cifras\jose-mendes\jose-mendes_para,-pedro.html"
1968;"lapinha";"elis-regina";"ld1ynhanrdy";"cifras\elis-regina\elis-regina_lapinha.html"
1968;"aquela-rosa";"eliana-pittman";"25_azwjjy0u";"cifras\eliana-pittman\eliana-pittman_aquela-rosa.html"
1968;"amor-desesperado";"orlando-dias";"";"cifras\orlando-dias\orlando-dias_amor-desesperado.html"
1968;"perdoa-me";"orlando-dias";"1poxvrquau4";"cifras\orlando-dias\orlando-dias_perdoa-me.html"
1968;"yummy-yummy-yummy";"ohio-express";"-4aqifacod8";"cifras\ohio-express\ohio-express_yummy-yummy-yummy.html"
1968;"it-must-be-him";"vicki-carr";"to8z4zuppcg";"cifras\vicki-carr\vicki-carr_it-must-be-him.html"
1968;"anjo-triste";"sergio-reis";"pybp79-kmwo";"cifras\sergio-reis\sergio-reis_anjo-triste.html"
1968;"pressentimento";"marilia-medalha";"whhxugporm0";"cifras\marilia-medalha\marilia-medalha_pressentimento.html"
1968;"casa-de-bamba";"martinho-da-vila";"sw5p1xpthvs";"cifras\martinho-da-vila\martinho-da-vila_casa-de-bamba.html"
1968;"to-sir-with-love";"lulu";"ytapoa5rqyo";"cifras\lulu\lulu_to-sir-with-love.html"
1968;"green-tambourine";"the-lemon-pipers";"oiazq6m2bow";"cifras\the-lemon-pipers\the-lemon-pipers_green-tambourine.html"
1968;"ela-desatinou";"mpb4";"6sm9cukhw6q";"cifras\mpb4\mpb4_ela-desatinou.html"
1968;"silencio";"joelma";"phahv-23yf4";"cifras\joelma\joelma_silencio.html"
1967;"gina";"wayne-fontana";"iky2ziweaku";"cifras\wayne-fontana\wayne-fontana_gina.html"
1967;"coracao-de-papel";"sergio-reis";"rcx3zsypy2u";"cifras\sergio-reis\sergio-reis_coracao-de-papel.html"
1967;"namoradinha-de-um-amigo-meu";"roberto-carlos";"onzkrnowxo4";"cifras\roberto-carlos\roberto-carlos_namoradinha-de-um-amigo-meu.html"
1967;"love-me,-please-love-me";"michel-polnareff";"wptcl_ey4se";"cifras\michel-polnareff\michel-polnareff_love-me,-please-love-me.html"
1967;"a-praca";"ronnie-von";"fml9desbc8s";"cifras\ronnie-von\ronnie-von_a-praca.html"
1967;"o-bom-rapaz";"wanderley-cardoso";"tjtddqa9sl0";"cifras\wanderley-cardoso\wanderley-cardoso_o-bom-rapaz.html"
1967;"bus-stop";"hollies";"it75wq0jypa";"cifras\hollies\hollies_bus-stop.html"
1967;"travessia";"milton-nascimento";"kde3qohrjlo";"cifras\milton-nascimento\milton-nascimento_travessia.html"
1967;"quando";"roberto-carlos";"wdw2eo7xy5w";"cifras\roberto-carlos\roberto-carlos_quando.html"
1967;"somethin-stupid";"nancy-sinatra-&-frank-sinatra";"0f48fposepu";"cifras\nancy-sinatra-&-frank-sinatra\nancy-sinatra-&-frank-sinatra_somethin-stupid.html"
1967;"see-you-in-september";"happenings";"1vm2fkinazm";"cifras\happenings\happenings_see-you-in-september.html"
1967;"era-um-garoto-que-como-eu-amava-os-beatles...";"os-incriveis";"nhubypprzs8";"cifras\os-incriveis\os-incriveis_era-um-garoto-que-como-eu-amava-os-beatles....html"
1967;"black-is-black";"los-bravos";"bvfwdd7aw1m";"cifras\los-bravos\los-bravos_black-is-black.html"
1967;"nossa-cancao";"roberto-carlos";"duap_uy6uli";"cifras\roberto-carlos\roberto-carlos_nossa-cancao.html"
1967;"para-pedro";"jose-mendes";"hrldydq_unc";"cifras\jose-mendes\jose-mendes_para-pedro.html"
1967;"penny-lane";"beatles";"1flqctg96sq";"cifras\beatles\beatles_penny-lane.html"
1967;"theres-a-kind-of-hush";"hermans-hermitz";"gatik3z9a7y";"cifras\hermans-hermitz\hermans-hermitz_theres-a-kind-of-hush.html"
1967;"quem-nao-quer";"jerry-adriani";"_asj-icnxe8";"cifras\jerry-adriani\jerry-adriani_quem-nao-quer.html"
1967;"tijolinho";"bobby-di-carlo";"vgh387-1e9k";"cifras\bobby-di-carlo\bobby-di-carlo_tijolinho.html"
1967;"coisinha-estupida";"george-freedman";"bndgq0eb0v8";"cifras\george-freedman\george-freedman_coisinha-estupida.html"
1967;"a-whiter-shade-of-pale";"procol-harum";"mb3ipp-thda";"cifras\procol-harum\procol-harum_a-whiter-shade-of-pale.html"
1967;"acorda-maria-bonita/se-eu-soubesse";"ary-cordovil";"osg31tcqae4";"cifras\ary-cordovil\ary-cordovil_acorda-maria-bonita/se-eu-soubesse.html"
1967;"georgy-girl";"seekers";"wsibfyeizlk";"cifras\seekers\seekers_georgy-girl.html"
1967;"poor-side-of-town";"johnny-rivers";"cnxdnve27ca";"cifras\johnny-rivers\johnny-rivers_poor-side-of-town.html"
1967;"o-caderninho";"erasmo-carlos";"nu_9x8f-06e";"cifras\erasmo-carlos\erasmo-carlos_o-caderninho.html"
1967;"meu-grito";"agnaldo-timoteo";"9e4yghx29uw";"cifras\agnaldo-timoteo\agnaldo-timoteo_meu-grito.html"
1967;"this-is-my-song";"petula-clark";"v8xmlutmkim";"cifras\petula-clark\petula-clark_this-is-my-song.html"
1967;"suplica-cearense";"ary-lobo";"anqrbmksagg";"cifras\ary-lobo\ary-lobo_suplica-cearense.html"
1967;"no-milk-today";"hermans-hermits";"augwnshgm64";"cifras\hermans-hermits\hermans-hermits_no-milk-today.html"
1967;"alegria,-alegria";"caetano-veloso";"hmk9gylxrh0";"cifras\caetano-veloso\caetano-veloso_alegria,-alegria.html"
1967;"you-only-live-twice";"nancy-sinatra";"xgftqpghyek";"cifras\nancy-sinatra\nancy-sinatra_you-only-live-twice.html"
1967;"all-you-need-is-love";"beatles";"x9_vhypr9xo";"cifras\beatles\beatles_all-you-need-is-love.html"
1967;"pare-o-casamento";"wanderlea";"wkb7tjosryk";"cifras\wanderlea\wanderlea_pare-o-casamento.html"
1967;"im-a-believer";"monkees";"xfubremxxts";"cifras\monkees\monkees_im-a-believer.html"
1967;"domingo-no-parque";"gilberto-gil";"x4c46pgp6ya";"cifras\gilberto-gil\gilberto-gil_domingo-no-parque.html"
1967;"cant-take-my-eyes-off-you";"frankie-valli";"lcjm1poswfm";"cifras\frankie-valli\frankie-valli_cant-take-my-eyes-off-you.html"
1967;"estou-feliz";"ed-carlos";"lfdrpyu7uqc";"cifras\ed-carlos\ed-carlos_estou-feliz.html"
1967;"music-to-watch-girls-by";"bob-crewe-generation";"kue2ognavcy";"cifras\bob-crewe-generation\bob-crewe-generation_music-to-watch-girls-by.html"
1967;"last-train-to-clarksville";"monkees";"zcxpkiy2mxe";"cifras\monkees\monkees_last-train-to-clarksville.html"
1967;"sunny";"chris-montez";"pgocs4ypxw4";"cifras\chris-montez\chris-montez_sunny.html"
1967;"triste-madrugada";"jair-rodrigues";"jufp_1d3p8s";"cifras\jair-rodrigues\jair-rodrigues_triste-madrugada.html"
1967;"doce-de-coco";"wanderley-cardoso";"vbz3_xpfwkc";"cifras\wanderley-cardoso\wanderley-cardoso_doce-de-coco.html"
1967;"ave-maria-dos-olhos-dela";"wilson-miranda";"424l4u7y6ui";"cifras\wilson-miranda\wilson-miranda_ave-maria-dos-olhos-dela.html"
1967;"maria,-carnaval-e-cinzas";"roberto-carlos";"08oq4einppe";"cifras\roberto-carlos\roberto-carlos_maria,-carnaval-e-cinzas.html"
1967;"roda-viva";"chico-buarque-&-mpb4";"g1m7cgm6yqk";"cifras\chico-buarque-&-mpb4\chico-buarque-&-mpb4_roda-viva.html"
1967;"winchester-cathedral";"new-vaudeville-band";"ct0jh9luhrc";"cifras\new-vaudeville-band\new-vaudeville-band_winchester-cathedral.html"
1967;"a-garota-do-roberto";"waldirene";"wahcua9fuqc";"cifras\waldirene\waldirene_a-garota-do-roberto.html"
1967;"nao-presto-mas-eu-te-amo";"demetrius";"fecvh2ds1so";"cifras\demetrius\demetrius_nao-presto-mas-eu-te-amo.html"
1967;"western-union";"five-americans";"8ln_kc_xnw4";"cifras\five-americans\five-americans_western-union.html"
1967;"anna-(go-to-him)";"beatles";"rmihybktxei";"cifras\beatles\beatles_anna-(go-to-him).html"
1967;"guantanamera";"the-sandpipers";"jm1anurhbeg";"cifras\the-sandpipers\the-sandpipers_guantanamera.html"
1967;"o-mundo-encantado-de-monteiro-lobato";"elza-soares";"f6ltceyfmv0";"cifras\elza-soares\elza-soares_o-mundo-encantado-de-monteiro-lobato.html"
1967;"mascara-negra";"ze-keti";"onssyrsfuo0";"cifras\ze-keti\ze-keti_mascara-negra.html"
1967;"ruby-tuesday";"rolling-stones";"a00_tplce_g";"cifras\rolling-stones\rolling-stones_ruby-tuesday.html"
1967;"a-catedral";"ronnie-von";"kdrhgs--jjq";"cifras\ronnie-von\ronnie-von_a-catedral.html"
1967;"a-bomba-esta-para-explodir-na-praca...";"roberto-rei";"xj49dyukunw";"cifras\roberto-rei\roberto-rei_a-bomba-esta-para-explodir-na-praca....html"
1967;"eu-sou-terrivel";"roberto-carlos";"zjtaw9xs6bm";"cifras\roberto-carlos\roberto-carlos_eu-sou-terrivel.html"
1967;"barra-limpa";"martinha";"utgdm9dldw8";"cifras\martinha\martinha_barra-limpa.html"
1967;"so-vou-gostar-de-quem-gosta-de-mim";"roberto-carlos";"wovssits3fw";"cifras\roberto-carlos\roberto-carlos_so-vou-gostar-de-quem-gosta-de-mim.html"
1967;"linda";"joao-dias";"tnfngpnd8iq";"cifras\joao-dias\joao-dias_linda.html"
1967;"margarida";"gutemberg-guarabira-&-grupo-manifesto";"f5nvqjeq1ts";"cifras\gutemberg-guarabira-&-grupo-manifesto\gutemberg-guarabira-&-grupo-manifesto_margarida.html"
1967;"born-free";"matt-monro";"iswori0wals";"cifras\matt-monro\matt-monro_born-free.html"
1967;"a-little-bit-me,-a-little-bit-you";"the-monkees";"sz-2jckjeho";"cifras\the-monkees\the-monkees_a-little-bit-me,-a-little-bit-you.html"
1967;"cera-um-ragazzo-che-come-me-amava-i-beatles...";"gianni-morandi";"dher6uvi8au";"cifras\gianni-morandi\gianni-morandi_cera-um-ragazzo-che-come-me-amava-i-beatles....html"
1967;"felizes-juntinhos";"os-baobas";"wszbziqqddg";"cifras\os-baobas\os-baobas_felizes-juntinhos.html"
1967;"como-e-grande-o-meu-amor-por-voce";"roberto-carlos";"hhttkvbiism";"cifras\roberto-carlos\roberto-carlos_como-e-grande-o-meu-amor-por-voce.html"
1967;"eu-te-amo-mesmo-assim";"martinha";"x1m9p2ofgoi";"cifras\martinha\martinha_eu-te-amo-mesmo-assim.html"
1967;"happy-together";"the-turtles";"p74yrczb84q";"cifras\the-turtles\the-turtles_happy-together.html"
1967;"coisinha-estupida";"leno-&-lilian";"f3asppdh_nw";"cifras\leno-&-lilian\leno-&-lilian_coisinha-estupida.html"
1967;"day-tripper";"the-beatles";"fwt2qwpctb4";"cifras\the-beatles\the-beatles_day-tripper.html"
1967;"confia";"joao-dias";"3xnoq7jciyc";"cifras\joao-dias\joao-dias_confia.html"
1967;"jardim-de-infancia";"ronnie-von";"adsper-1dzi";"cifras\ronnie-von\ronnie-von_jardim-de-infancia.html"
1967;"deixa-o-meu-cabelo-em-paz";"osvaldo-nunes";"wqjxsifwqwu";"cifras\osvaldo-nunes\osvaldo-nunes_deixa-o-meu-cabelo-em-paz.html"
1967;"feitico-de-broto";"rosemary";"gc4igai9hpa";"cifras\rosemary\rosemary_feitico-de-broto.html"
1967;"musica-para-ver-a-garota-passar";"ronnie-von";"3seh5gebo1s";"cifras\ronnie-von\ronnie-von_musica-para-ver-a-garota-passar.html"
1967;"nao-pense-em-mim";"morgana";"8ehf09jzpyo";"cifras\morgana\morgana_nao-pense-em-mim.html"
1967;"alfie";"dionne-warwick";"kontj27a6rk";"cifras\dionne-warwick\dionne-warwick_alfie.html"
1967;"anjo-azul";"adriana";"5brskrnxvju";"cifras\adriana\adriana_anjo-azul.html"
1967;"prova-de-fogo";"wanderlea";"qcafrl0617o";"cifras\wanderlea\wanderlea_prova-de-fogo.html"
1967;"a-partida";"os-iguais";"ayugney4itm";"cifras\os-iguais\os-iguais_a-partida.html"
1967;"for-your-love";"the-yardbirds";"z2lssgqmc2e";"cifras\the-yardbirds\the-yardbirds_for-your-love.html"
1967;"noir-cest-noir";"johnny-halliday";"99phlp_e2rw";"cifras\johnny-halliday\johnny-halliday_noir-cest-noir.html"
1967;"e-o-amor";"nalva-aguiar";"ykbpaad2syo";"cifras\nalva-aguiar\nalva-aguiar_e-o-amor.html"
1967;"so-eu-e-voce";"carlos-gonzaga";"bsgcesu-fxu";"cifras\carlos-gonzaga\carlos-gonzaga_so-eu-e-voce.html"
1967;"tributo-a-martin-luther-king";"wilson-simonal";"fh0ws4sw0ze";"cifras\wilson-simonal\wilson-simonal_tributo-a-martin-luther-king.html"
1967;"a-groovy-kind-of-love";"the-mindbenders";"b3kxqljhgue";"cifras\the-mindbenders\the-mindbenders_a-groovy-kind-of-love.html"
1967;"mellow-yellow";"donovan";"bs7xzkxwyr0";"cifras\donovan\donovan_mellow-yellow.html"
1967;"eu-so-quero-ver";"deny-&-dino";"ikxy51bisq4";"cifras\deny-&-dino\deny-&-dino_eu-so-quero-ver.html"
1967;"ponteio";"edu-lobo-&-marilia-medalha";"043n6it9u6c";"cifras\edu-lobo-&-marilia-medalha\edu-lobo-&-marilia-medalha_ponteio.html"
1967;"eu-e-a-brisa";"marcia";"zoxknqgils4";"cifras\marcia\marcia_eu-e-a-brisa.html"
1967;"mamae-ele-esta-de-olho-em-mim";"suzy-darlen";"upkkqm3ni0a";"cifras\suzy-darlen\suzy-darlen_mamae-ele-esta-de-olho-em-mim.html"
1967;"foi-assim";"wanderlea";"c1-sohugk50";"cifras\wanderlea\wanderlea_foi-assim.html"
1967;"uma-tarde-no-circo";"rosemary";"x8cpnkdo2lq";"cifras\rosemary\rosemary_uma-tarde-no-circo.html"
1967;"meu-bem-so-gosta-de-mim";"katia-cilene";"wifgbqocuwa";"cifras\katia-cilene\katia-cilene_meu-bem-so-gosta-de-mim.html"
1967;"ho-capito-che-ti-amo";"luigi-tenco";"ayfog6tetno";"cifras\luigi-tenco\luigi-tenco_ho-capito-che-ti-amo.html"
1967;"born-free";"andy-williams";"n2vxk8a_gs8";"cifras\andy-williams\andy-williams_born-free.html"
1967;"carolina";"cynara-&-cybele";"qj2mowsml64";"cifras\cynara-&-cybele\cynara-&-cybele_carolina.html"
1967;"reach-out-(ill-be-there)";"the-four-tops";"2eaflx0mwro";"cifras\the-four-tops\the-four-tops_reach-out-(ill-be-there).html"
1967;"meu-boi";"ze-fidelis";"rg6wneoubpk";"cifras\ze-fidelis\ze-fidelis_meu-boi.html"
1967;"eu-daria-a-minha-vida";"roberto-carlos";"imszxdjms_e";"cifras\roberto-carlos\roberto-carlos_eu-daria-a-minha-vida.html"
1966;"quero-que-va-tudo-pro-inferno";"roberto-carlos";"gj6adjvaeji";"cifras\roberto-carlos\roberto-carlos_quero-que-va-tudo-pro-inferno.html"
1966;"yesterday";"beatles";"xnnaxgfo18o";"cifras\beatles\beatles_yesterday.html"
1966;"a-banda";"nara-leao";"itmqaaua9s8";"cifras\nara-leao\nara-leao_a-banda.html"
1966;"capri-cest-fini";"herve-villard";"4tp3u0rnkys";"cifras\herve-villard\herve-villard_capri-cest-fini.html"
1966;"esqueca";"roberto-carlos";"-3aytngyqrm";"cifras\roberto-carlos\roberto-carlos_esqueca.html"
1966;"io-che-non-vivo-senza-te";"pino-donaggio";"unerhjght7g";"cifras\pino-donaggio\pino-donaggio_io-che-non-vivo-senza-te.html"
1966;"michelle";"beatles";"_64cvdkjlqu";"cifras\beatles\beatles_michelle.html"
1966;"meu-bem";"ronnie-von";"1b80xopa-z4";"cifras\ronnie-von\ronnie-von_meu-bem.html"
1966;"disparada";"jair-rodrigues";"82drs2z6iqs";"cifras\jair-rodrigues\jair-rodrigues_disparada.html"
1966;"a-volta";"os-vips";"entk2pq-kla";"cifras\os-vips\os-vips_a-volta.html"
1966;"strangers-in-the-night";"frank-sinatra";"hlsbsknk9f0";"cifras\frank-sinatra\frank-sinatra_strangers-in-the-night.html"
1966;"aline";"christophe";"-e_hyn53aca";"cifras\christophe\christophe_aline.html"
1966;"the-more-i-see-you";"chris-montez";"pgocs4ypxw4";"cifras\chris-montez\chris-montez_the-more-i-see-you.html"
1966;"coruja";"deny-&-dino";"6xar8pfi3j4";"cifras\deny-&-dino\deny-&-dino_coruja.html"
1966;"um-grande-amor";"jerry-adriani";"gvwf6adv7ou";"cifras\jerry-adriani\jerry-adriani_um-grande-amor.html"
1966;"a-praia";"agnaldo-rayol";"xhvv12y63m8";"cifras\agnaldo-rayol\agnaldo-rayol_a-praia.html"
1966;"whipped-cream";"herb-alpert-&-the-tijuana-brass";"8vgszdftti4";"cifras\herb-alpert-&-the-tijuana-brass\herb-alpert-&-the-tijuana-brass_whipped-cream.html"
1966;"(i-cant-get-no)-satisfaction";"rolling-stones";"h7pb1igcmc4";"cifras\rolling-stones\rolling-stones_(i-cant-get-no)-satisfaction.html"
1966;"day-tripper";"beatles";"fwt2qwpctb4";"cifras\beatles\beatles_day-tripper.html"
1966;"pobre-menina";"leno-&-lilian";"vssvdt1izeq";"cifras\leno-&-lilian\leno-&-lilian_pobre-menina.html"
1966;"california-dreamin";"the-mamas-&-the-papas";"n-ak6jnyfmk";"cifras\the-mamas-&-the-papas\the-mamas-&-the-papas_california-dreamin.html"
